Date,Company,Adj Close
11-02-2020,GM,34.588058
12-02-2020,GM,35.062275
13-02-2020,GM,34.864685
14-02-2020,GM,34.341072
18-02-2020,GM,33.995289
19-02-2020,GM,34.499142
20-02-2020,GM,34.864685
21-02-2020,GM,34.232399
24-02-2020,GM,32.6912
25-02-2020,GM,31.36735
26-02-2020,GM,31.614336
27-02-2020,GM,30.339882
28-02-2020,GM,30.132414
02-03-2020,GM,31.041327
03-03-2020,GM,30.152174
04-03-2020,GM,31.150002
05-03-2020,GM,30.1
06-03-2020,GM,28.690001
09-03-2020,GM,24.690001
10-03-2020,GM,27.120001
11-03-2020,GM,26
12-03-2020,GM,23.040001
13-03-2020,GM,24.709999
16-03-2020,GM,21
17-03-2020,GM,20.32
18-03-2020,GM,16.799999
19-03-2020,GM,17.709999
20-03-2020,GM,18.139999
23-03-2020,GM,17.6
24-03-2020,GM,21.110001
25-03-2020,GM,21.49
26-03-2020,GM,22.559999
27-03-2020,GM,21.379999
30-03-2020,GM,21.32
31-03-2020,GM,20.780001
01-04-2020,GM,19.26
02-04-2020,GM,18.190001
03-04-2020,GM,18.040001
06-04-2020,GM,19.549999
07-04-2020,GM,21.299999
08-04-2020,GM,23.129999
09-04-2020,GM,24.059999
13-04-2020,GM,23.01
14-04-2020,GM,22.98
15-04-2020,GM,21.66
16-04-2020,GM,20.870001
17-04-2020,GM,22.48
20-04-2020,GM,22.379999
21-04-2020,GM,21.24
22-04-2020,GM,21.299999
23-04-2020,GM,21.52
24-04-2020,GM,21.950001
27-04-2020,GM,22.450001
28-04-2020,GM,22.18
29-04-2020,GM,23.780001
30-04-2020,GM,22.290001
01-05-2020,GM,20.9
04-05-2020,GM,20.75
05-05-2020,GM,21.26
06-05-2020,GM,21.889999
07-05-2020,GM,22.440001
08-05-2020,GM,23.93
11-05-2020,GM,22.799999
12-05-2020,GM,22.559999
13-05-2020,GM,21.459999
14-05-2020,GM,22.309999
15-05-2020,GM,22.629999
18-05-2020,GM,24.809999
19-05-2020,GM,24.690001
20-05-2020,GM,25.48
21-05-2020,GM,25.799999
22-05-2020,GM,25.98
26-05-2020,GM,27.4
27-05-2020,GM,27.790001
28-05-2020,GM,26.68
29-05-2020,GM,25.879999
01-06-2020,GM,26.940001
02-06-2020,GM,27.41
03-06-2020,GM,29.07
04-06-2020,GM,29.16
05-06-2020,GM,30.610001
08-06-2020,GM,30.68
09-06-2020,GM,29.860001
10-06-2020,GM,28.75
11-06-2020,GM,26.5
12-06-2020,GM,27.959999
15-06-2020,GM,27.77
16-06-2020,GM,27.780001
17-06-2020,GM,27.16
18-06-2020,GM,27.09
19-06-2020,GM,26.59
22-06-2020,GM,26.370001
23-06-2020,GM,26.25
24-06-2020,GM,25.280001
25-06-2020,GM,25.23
26-06-2020,GM,24.459999
29-06-2020,GM,25.299999
30-06-2020,GM,25.299999
01-07-2020,GM,24.959999
02-07-2020,GM,25.24
06-07-2020,GM,25.73
07-07-2020,GM,25.129999
08-07-2020,GM,24.940001
09-07-2020,GM,23.42
10-07-2020,GM,24.389999
13-07-2020,GM,24.860001
14-07-2020,GM,25.639999
15-07-2020,GM,26.879999
16-07-2020,GM,26.85
17-07-2020,GM,26.450001
20-07-2020,GM,26.01
21-07-2020,GM,26.15
22-07-2020,GM,26.299999
23-07-2020,GM,26.76
24-07-2020,GM,26.25
27-07-2020,GM,25.700001
28-07-2020,GM,26.33
29-07-2020,GM,25.889999
30-07-2020,GM,25.200001
31-07-2020,GM,24.889999
03-08-2020,GM,25.639999
04-08-2020,GM,25.799999
05-08-2020,GM,26.33
06-08-2020,GM,26.620001
07-08-2020,GM,26.719999
10-08-2020,GM,27.98
11-08-2020,GM,28.52
12-08-2020,GM,28.030001
13-08-2020,GM,27.549999
14-08-2020,GM,27.860001
17-08-2020,GM,30.01
18-08-2020,GM,29.84
19-08-2020,GM,29.219999
20-08-2020,GM,28.83
21-08-2020,GM,28.559999
24-08-2020,GM,30.309999
25-08-2020,GM,29.690001
26-08-2020,GM,29.48
27-08-2020,GM,29.690001
28-08-2020,GM,30.02
31-08-2020,GM,29.629999
01-09-2020,GM,29.790001
02-09-2020,GM,30.959999
03-09-2020,GM,29.48
04-09-2020,GM,30
08-09-2020,GM,32.380001
09-09-2020,GM,31.950001
10-09-2020,GM,30.17
11-09-2020,GM,30.459999
14-09-2020,GM,31.18
15-09-2020,GM,31.58
16-09-2020,GM,31.790001
17-09-2020,GM,31.92
18-09-2020,GM,31.5
21-09-2020,GM,30
22-09-2020,GM,29.440001
23-09-2020,GM,29.34
24-09-2020,GM,29.110001
25-09-2020,GM,29
28-09-2020,GM,29.440001
29-09-2020,GM,28.74
30-09-2020,GM,29.59
01-10-2020,GM,30.379999
02-10-2020,GM,30.459999
05-10-2020,GM,30.959999
06-10-2020,GM,30.4
07-10-2020,GM,31.620001
08-10-2020,GM,32.209999
09-10-2020,GM,32.16
12-10-2020,GM,32.209999
13-10-2020,GM,31.870001
14-10-2020,GM,31.67
15-10-2020,GM,32.59
16-10-2020,GM,33.450001
19-10-2020,GM,33.349998
20-10-2020,GM,35.599998
21-10-2020,GM,35.77
22-10-2020,GM,37.41
23-10-2020,GM,36.830002
26-10-2020,GM,35.82
27-10-2020,GM,34.889999
28-10-2020,GM,34.09
29-10-2020,GM,34.889999
30-10-2020,GM,34.529999
02-11-2020,GM,34.549999
03-11-2020,GM,35.349998
04-11-2020,GM,35.240002
05-11-2020,GM,37.139999
06-11-2020,GM,37.470001
09-11-2020,GM,38.959999
10-11-2020,GM,41.080002
11-11-2020,GM,40.560001
12-11-2020,GM,39.32
13-11-2020,GM,41.189999
16-11-2020,GM,42.130001
17-11-2020,GM,41.98
18-11-2020,GM,42.720001
19-11-2020,GM,42.82
20-11-2020,GM,43.040001
23-11-2020,GM,44.77
24-11-2020,GM,46.459999
25-11-2020,GM,45.459999
27-11-2020,GM,45.060001
30-11-2020,GM,43.84
01-12-2020,GM,44.68
02-12-2020,GM,44.580002
03-12-2020,GM,44.09
04-12-2020,GM,44.400002
07-12-2020,GM,44.310001
08-12-2020,GM,43.799999
09-12-2020,GM,44.43
10-12-2020,GM,42.869999
11-12-2020,GM,41.919998
14-12-2020,GM,41.619999
15-12-2020,GM,41.66
16-12-2020,GM,41.419998
17-12-2020,GM,42.029999
18-12-2020,GM,41.009998
21-12-2020,GM,41.209999
22-12-2020,GM,40.900002
23-12-2020,GM,42.450001
24-12-2020,GM,41.580002
28-12-2020,GM,41.66
29-12-2020,GM,41.57
30-12-2020,GM,41.84
31-12-2020,GM,41.639999
04-01-2021,GM,40.509998
05-01-2021,GM,41.66
06-01-2021,GM,42.98
07-01-2021,GM,43.32
08-01-2021,GM,43.060001
11-01-2021,GM,45.009998
12-01-2021,GM,47.82
13-01-2021,GM,48.73
14-01-2021,GM,51.529999
15-01-2021,GM,49.970001
19-01-2021,GM,54.84
20-01-2021,GM,55.860001
21-01-2021,GM,55.080002
22-01-2021,GM,55.400002
25-01-2021,GM,53.389999
26-01-2021,GM,52.040001
27-01-2021,GM,49.34
28-01-2021,GM,51.040001
29-01-2021,GM,50.68
01-02-2021,GM,51.509998
02-02-2021,GM,52.720001
03-02-2021,GM,54.25
04-02-2021,GM,54.130001
05-02-2021,GM,54.41
08-02-2021,GM,56.880001
09-02-2021,GM,56.060001
10-02-2021,GM,54.880001
11-02-2021,GM,53.5
12-02-2021,GM,53.599998
16-02-2021,GM,53.459999
17-02-2021,GM,52.889999
18-02-2021,GM,52.16
19-02-2021,GM,52.57
22-02-2021,GM,51.98
23-02-2021,GM,51.110001
24-02-2021,GM,52.900002
25-02-2021,GM,50.599998
26-02-2021,GM,51.330002
01-03-2021,GM,52.540001
02-03-2021,GM,54.110001
03-03-2021,GM,52.669998
04-03-2021,GM,51.830002
05-03-2021,GM,53.75
08-03-2021,GM,54.98
09-03-2021,GM,54.650002
10-03-2021,GM,56.830002
11-03-2021,GM,56.330002
12-03-2021,GM,59.259998
15-03-2021,GM,57.939999
16-03-2021,GM,57.119999
17-03-2021,GM,60.049999
18-03-2021,GM,59.27
19-03-2021,GM,59.82
22-03-2021,GM,58.099998
23-03-2021,GM,56.16
24-03-2021,GM,55.810001
25-03-2021,GM,56.599998
26-03-2021,GM,56.52
29-03-2021,GM,55.939999
30-03-2021,GM,58.509998
31-03-2021,GM,57.459999
01-04-2021,GM,57.799999
05-04-2021,GM,61.040001
06-04-2021,GM,61.939999
07-04-2021,GM,60.830002
08-04-2021,GM,60.09
09-04-2021,GM,60.16
12-04-2021,GM,59.66
13-04-2021,GM,58.490002
14-04-2021,GM,58.48
15-04-2021,GM,58.610001
16-04-2021,GM,58.709999
19-04-2021,GM,57.880001
20-04-2021,GM,55.77
21-04-2021,GM,57.490002
22-04-2021,GM,56.66
23-04-2021,GM,57.529999
26-04-2021,GM,58.209999
27-04-2021,GM,58.970001
28-04-2021,GM,58.549999
29-04-2021,GM,56.57
30-04-2021,GM,57.220001
03-05-2021,GM,57.150002
04-05-2021,GM,55.34
05-05-2021,GM,57.580002
06-05-2021,GM,58.720001
07-05-2021,GM,58.990002
10-05-2021,GM,57.41
11-05-2021,GM,55.73
12-05-2021,GM,53.759998
13-05-2021,GM,54.599998
14-05-2021,GM,56
17-05-2021,GM,56.040001
18-05-2021,GM,55.889999
19-05-2021,GM,55.529999
20-05-2021,GM,55.509998
21-05-2021,GM,56.720001
24-05-2021,GM,56.599998
25-05-2021,GM,56.759998
26-05-2021,GM,58.080002
27-05-2021,GM,59.77
28-05-2021,GM,59.310001
