Date,Company,Adj Close
15-11-2019,Ford,8.800335
18-11-2019,Ford,8.800335
19-11-2019,Ford,8.75117
20-11-2019,Ford,8.584013
21-11-2019,Ford,8.564348
22-11-2019,Ford,8.741339
25-11-2019,Ford,8.849499
26-11-2019,Ford,8.859331
27-11-2019,Ford,8.947826
29-11-2019,Ford,8.908496
02-12-2019,Ford,8.859331
03-12-2019,Ford,8.741339
04-12-2019,Ford,8.800335
05-12-2019,Ford,8.780669
06-12-2019,Ford,8.869164
09-12-2019,Ford,8.859331
10-12-2019,Ford,8.918327
11-12-2019,Ford,8.957659
12-12-2019,Ford,9.164147
13-12-2019,Ford,9.075652
16-12-2019,Ford,9.232977
17-12-2019,Ford,9.232977
18-12-2019,Ford,9.380468
19-12-2019,Ford,9.252643
20-12-2019,Ford,9.321471
23-12-2019,Ford,9.282141
24-12-2019,Ford,9.31164
26-12-2019,Ford,9.291973
27-12-2019,Ford,9.203478
30-12-2019,Ford,9.095318
31-12-2019,Ford,9.144482
02-01-2020,Ford,9.262475
03-01-2020,Ford,9.055987
06-01-2020,Ford,9.006823
07-01-2020,Ford,9.095318
08-01-2020,Ford,9.095318
09-01-2020,Ford,9.105151
10-01-2020,Ford,9.095318
13-01-2020,Ford,9.085485
14-01-2020,Ford,9.134649
15-01-2020,Ford,9.036321
16-01-2020,Ford,9.016656
17-01-2020,Ford,9.006823
21-01-2020,Ford,9.055987
22-01-2020,Ford,9.006823
23-01-2020,Ford,8.987158
24-01-2020,Ford,8.849499
27-01-2020,Ford,8.741339
28-01-2020,Ford,8.820001
29-01-2020,Ford,8.86
30-01-2020,Ford,8.84
31-01-2020,Ford,8.82
03-02-2020,Ford,8.98
04-02-2020,Ford,9.18
05-02-2020,Ford,8.31
06-02-2020,Ford,8.25
07-02-2020,Ford,8.11
10-02-2020,Ford,8.06
11-02-2020,Ford,8.1
12-02-2020,Ford,8.24
13-02-2020,Ford,8.25
14-02-2020,Ford,8.1
18-02-2020,Ford,8.06
19-02-2020,Ford,8
20-02-2020,Ford,8.03
21-02-2020,Ford,7.89
24-02-2020,Ford,7.57
25-02-2020,Ford,7.23
26-02-2020,Ford,7.21
27-02-2020,Ford,6.97
28-02-2020,Ford,6.96
02-03-2020,Ford,7.2
03-03-2020,Ford,6.97
04-03-2020,Ford,7.08
05-03-2020,Ford,6.74
06-03-2020,Ford,6.49
09-03-2020,Ford,5.9
10-03-2020,Ford,6.26
11-03-2020,Ford,5.9
12-03-2020,Ford,5.35
13-03-2020,Ford,5.63
16-03-2020,Ford,5.01
17-03-2020,Ford,5.01
18-03-2020,Ford,4.5
19-03-2020,Ford,4.47
20-03-2020,Ford,4.33
23-03-2020,Ford,4.01
24-03-2020,Ford,4.95
25-03-2020,Ford,5.39
26-03-2020,Ford,5.25
27-03-2020,Ford,5.19
30-03-2020,Ford,5.03
31-03-2020,Ford,4.83
01-04-2020,Ford,4.4
02-04-2020,Ford,4.36
03-04-2020,Ford,4.24
06-04-2020,Ford,4.53
07-04-2020,Ford,4.71
08-04-2020,Ford,5.03
09-04-2020,Ford,5.37
13-04-2020,Ford,5.16
14-04-2020,Ford,5.29
15-04-2020,Ford,5.03
16-04-2020,Ford,4.94
17-04-2020,Ford,5.12
20-04-2020,Ford,4.98
21-04-2020,Ford,4.77
22-04-2020,Ford,4.77
23-04-2020,Ford,4.89
24-04-2020,Ford,4.87
27-04-2020,Ford,5.17
28-04-2020,Ford,5.38
29-04-2020,Ford,5.26
30-04-2020,Ford,5.09
01-05-2020,Ford,4.92
04-05-2020,Ford,4.86
05-05-2020,Ford,4.97
06-05-2020,Ford,4.87
07-05-2020,Ford,4.87
08-05-2020,Ford,5.24
11-05-2020,Ford,5.12
12-05-2020,Ford,4.98
13-05-2020,Ford,4.72
14-05-2020,Ford,4.89
15-05-2020,Ford,4.9
18-05-2020,Ford,5.31
19-05-2020,Ford,5.3
20-05-2020,Ford,5.49
21-05-2020,Ford,5.63
22-05-2020,Ford,5.65
26-05-2020,Ford,5.84
27-05-2020,Ford,6.03
28-05-2020,Ford,5.85
29-05-2020,Ford,5.71
01-06-2020,Ford,5.87
02-06-2020,Ford,5.9
03-06-2020,Ford,6.19
04-06-2020,Ford,6.57
05-06-2020,Ford,7.34
08-06-2020,Ford,7.53
09-06-2020,Ford,7.24
10-06-2020,Ford,6.81
11-06-2020,Ford,6.13
12-06-2020,Ford,6.46
15-06-2020,Ford,6.5
16-06-2020,Ford,6.55
17-06-2020,Ford,6.33
18-06-2020,Ford,6.33
19-06-2020,Ford,6.23
22-06-2020,Ford,6.28
23-06-2020,Ford,6.15
24-06-2020,Ford,5.95
25-06-2020,Ford,6.03
26-06-2020,Ford,5.91
29-06-2020,Ford,6.01
30-06-2020,Ford,6.08
01-07-2020,Ford,5.98
02-07-2020,Ford,6.05
06-07-2020,Ford,6.19
07-07-2020,Ford,6.12
08-07-2020,Ford,6.09
09-07-2020,Ford,5.84
10-07-2020,Ford,6.1
13-07-2020,Ford,6.06
14-07-2020,Ford,6.36
15-07-2020,Ford,6.74
16-07-2020,Ford,6.86
17-07-2020,Ford,6.8
20-07-2020,Ford,6.66
21-07-2020,Ford,6.68
22-07-2020,Ford,6.84
23-07-2020,Ford,6.98
24-07-2020,Ford,6.88
27-07-2020,Ford,6.93
28-07-2020,Ford,7.01
29-07-2020,Ford,6.92
30-07-2020,Ford,6.74
31-07-2020,Ford,6.61
03-08-2020,Ford,6.69
04-08-2020,Ford,6.86
05-08-2020,Ford,6.96
06-08-2020,Ford,6.93
07-08-2020,Ford,6.86
10-08-2020,Ford,7.09
11-08-2020,Ford,7.23
12-08-2020,Ford,7.11
13-08-2020,Ford,7.03
14-08-2020,Ford,7.04
17-08-2020,Ford,6.98
18-08-2020,Ford,6.89
19-08-2020,Ford,6.87
20-08-2020,Ford,6.84
21-08-2020,Ford,6.66
24-08-2020,Ford,6.98
25-08-2020,Ford,6.94
26-08-2020,Ford,6.82
27-08-2020,Ford,6.91
28-08-2020,Ford,6.94
31-08-2020,Ford,6.82
01-09-2020,Ford,6.83
02-09-2020,Ford,6.95
03-09-2020,Ford,6.82
04-09-2020,Ford,6.9
08-09-2020,Ford,7.03
09-09-2020,Ford,6.97
10-09-2020,Ford,6.91
11-09-2020,Ford,7
14-09-2020,Ford,7.12
15-09-2020,Ford,7.04
16-09-2020,Ford,7.02
17-09-2020,Ford,7.28
18-09-2020,Ford,7.23
21-09-2020,Ford,6.87
22-09-2020,Ford,6.78
23-09-2020,Ford,6.64
24-09-2020,Ford,6.66
25-09-2020,Ford,6.51
28-09-2020,Ford,6.69
29-09-2020,Ford,6.6
30-09-2020,Ford,6.66
01-10-2020,Ford,6.75
02-10-2020,Ford,6.89
05-10-2020,Ford,7.02
06-10-2020,Ford,6.98
07-10-2020,Ford,7.23
08-10-2020,Ford,7.35
09-10-2020,Ford,7.25
12-10-2020,Ford,7.67
13-10-2020,Ford,7.76
14-10-2020,Ford,7.57
15-10-2020,Ford,7.62
16-10-2020,Ford,7.67
19-10-2020,Ford,7.59
20-10-2020,Ford,7.74
21-10-2020,Ford,7.85
22-10-2020,Ford,8.21
23-10-2020,Ford,8.16
26-10-2020,Ford,8.03
27-10-2020,Ford,7.92
28-10-2020,Ford,7.7
29-10-2020,Ford,7.9
30-10-2020,Ford,7.73
02-11-2020,Ford,7.71
03-11-2020,Ford,7.88
04-11-2020,Ford,7.64
05-11-2020,Ford,7.99
06-11-2020,Ford,7.79
09-11-2020,Ford,8.2
10-11-2020,Ford,8.38
11-11-2020,Ford,8.33
12-11-2020,Ford,8.21
13-11-2020,Ford,8.54
16-11-2020,Ford,8.8
17-11-2020,Ford,8.75
18-11-2020,Ford,8.82
19-11-2020,Ford,8.82
20-11-2020,Ford,8.74
23-11-2020,Ford,8.86
24-11-2020,Ford,9.45
25-11-2020,Ford,9.08
27-11-2020,Ford,9.09
30-11-2020,Ford,9.08
01-12-2020,Ford,9.24
02-12-2020,Ford,9.2
03-12-2020,Ford,9.21
04-12-2020,Ford,9.34
07-12-2020,Ford,9.22
08-12-2020,Ford,9.25
09-12-2020,Ford,9.45
10-12-2020,Ford,9.12
11-12-2020,Ford,9.02
14-12-2020,Ford,8.91
15-12-2020,Ford,9.15
16-12-2020,Ford,9.04
17-12-2020,Ford,9.08
18-12-2020,Ford,8.95
21-12-2020,Ford,8.93
22-12-2020,Ford,8.79
23-12-2020,Ford,8.99
24-12-2020,Ford,8.86
28-12-2020,Ford,8.89
29-12-2020,Ford,8.82
30-12-2020,Ford,8.86
31-12-2020,Ford,8.79
04-01-2021,Ford,8.52
05-01-2021,Ford,8.65
06-01-2021,Ford,8.84
07-01-2021,Ford,9.06
08-01-2021,Ford,9
11-01-2021,Ford,9.3
12-01-2021,Ford,9.78
13-01-2021,Ford,9.78
14-01-2021,Ford,10.17
15-01-2021,Ford,9.83
19-01-2021,Ford,10.02
20-01-2021,Ford,10.86
21-01-2021,Ford,11.53
22-01-2021,Ford,11.52
25-01-2021,Ford,11.29
26-01-2021,Ford,11.19
27-01-2021,Ford,10.79
28-01-2021,Ford,10.72
29-01-2021,Ford,10.53
01-02-2021,Ford,10.83
02-02-2021,Ford,10.86
03-02-2021,Ford,11.2
04-02-2021,Ford,11.37
05-02-2021,Ford,11.51
08-02-2021,Ford,11.56
09-02-2021,Ford,11.93
10-02-2021,Ford,11.76
11-02-2021,Ford,11.45
12-02-2021,Ford,11.45
16-02-2021,Ford,11.54
17-02-2021,Ford,11.48
18-02-2021,Ford,11.43
19-02-2021,Ford,11.58
22-02-2021,Ford,11.7
23-02-2021,Ford,11.62
24-02-2021,Ford,12.27
25-02-2021,Ford,11.76
26-02-2021,Ford,11.7
01-03-2021,Ford,11.98
02-03-2021,Ford,12.55
03-03-2021,Ford,12.17
04-03-2021,Ford,11.93
05-03-2021,Ford,12.27
08-03-2021,Ford,12.65
09-03-2021,Ford,12.57
10-03-2021,Ford,12.91
11-03-2021,Ford,12.81
12-03-2021,Ford,13.37
15-03-2021,Ford,13.2
16-03-2021,Ford,12.49
17-03-2021,Ford,12.69
18-03-2021,Ford,12.49
19-03-2021,Ford,12.83
22-03-2021,Ford,12.85
23-03-2021,Ford,12.21
24-03-2021,Ford,12.14
25-03-2021,Ford,12.32
26-03-2021,Ford,12.3
29-03-2021,Ford,12.15
30-03-2021,Ford,12.46
31-03-2021,Ford,12.25
01-04-2021,Ford,12.17
05-04-2021,Ford,12.7
06-04-2021,Ford,12.92
07-04-2021,Ford,12.73
08-04-2021,Ford,12.51
09-04-2021,Ford,12.51
12-04-2021,Ford,12.38
13-04-2021,Ford,12.2
14-04-2021,Ford,12.24
15-04-2021,Ford,12.24
16-04-2021,Ford,12.23
19-04-2021,Ford,12.11
20-04-2021,Ford,11.45
21-04-2021,Ford,11.73
22-04-2021,Ford,11.94
23-04-2021,Ford,12.22
26-04-2021,Ford,12.27
27-04-2021,Ford,12.49
28-04-2021,Ford,12.43
29-04-2021,Ford,11.26
30-04-2021,Ford,11.54
03-05-2021,Ford,11.63
04-05-2021,Ford,11.41
05-05-2021,Ford,11.61
06-05-2021,Ford,11.74
07-05-2021,Ford,11.82
10-05-2021,Ford,11.71
11-05-2021,Ford,11.58
12-05-2021,Ford,11.33
13-05-2021,Ford,11.55
14-05-2021,Ford,11.84
17-05-2021,Ford,12.15
18-05-2021,Ford,12.14
19-05-2021,Ford,12.11
20-05-2021,Ford,12.49
21-05-2021,Ford,13.33
24-05-2021,Ford,13.06
25-05-2021,Ford,12.81
26-05-2021,Ford,13.9
27-05-2021,Ford,14.88
28-05-2021,Ford,14.53
